ID_Venta,Fecha,Cliente,Producto,Categoría,Cantidad,Precio_Unitario,Total_Venta,Canal
10829,2025-02-21,C0921,Sudadera Deportiva,Ropa Unisex,4,95000,380000,Marketplace
10830,2025-01-29,C0875,Vestido Rojo,Ropa Mujer,5,180000,900000,RedesSociales
10831,2025-05-24,C0533,Tenis Running,Calzado,3,200000,600000,Web
10832,2025-03-17,C0810,Gorra Negra,Accesorios,5,35000,175000,Marketplace
10833,2025-05-25,C0420,Jeans Azul,Ropa Mujer,5,120000,600000,Marketplace
10834,2025-03-05,C0905,Chaqueta Jeans,Ropa Unisex,4,220000,880000,Web
10835,2025-04-01,C0396,Camiseta Blanca,Ropa Hombre,5,40000,200000,RedesSociales
10836,2025-03-30,C0522,Jeans Azul,Ropa Mujer,1,120000,120000,Marketplace
10837,2025-01-13,C0187,Tenis Running,Calzado,3,200000,600000,Marketplace
10838,2025-03-13,C0645,Chaqueta Jeans,Ropa Unisex,4,220000,880000,RedesSociales
10839,2025-01-05,C0033,Jeans Azul,Ropa Mujer,2,120000,240000,Web
10840,2025-01-12,C0069,Chaqueta Jeans,Ropa Unisex,4,220000,880000,Marketplace
10841,2025-06-18,C0592,Bolso de Cuero,Accesorios,2,175000,350000,Marketplace
10842,2025-01-03,C0191,Jeans Azul,Ropa Mujer,4,120000,480000,RedesSociales
10843,2025-02-02,C0101,Gorra Negra,Accesorios,1,35000,35000,Web
10844,2025-05-01,C0485,Zapatos Casual,Calzado,3,150000,450000,Marketplace
10845,2025-02-19,C0285,Tenis Running,Calzado,5,200000,1000000,Web
10846,2025-05-17,C0914,Chaqueta Jeans,Ropa Unisex,4,220000,880000,RedesSociales
10847,2025-06-27,C0733,Jeans Azul,Ropa Mujer,3,120000,360000,Marketplace
10848,2025-01-29,C0390,Sudadera Deportiva,Ropa Unisex,3,95000,285000,Marketplace
10849,2025-02-08,C0565,Jeans Azul,Ropa Mujer,3,120000,360000,Web
10850,2025-04-01,C0978,Bolso de Cuero,Accesorios,3,175000,525000,Marketplace
10851,2025-04-10,C0160,Camiseta Blanca,Ropa Hombre,3,40000,120000,Web
10852,2025-06-22,C0892,Jeans Azul,Ropa Mujer,5,120000,600000,RedesSociales
10853,2025-01-17,C0554,Zapatos Casual,Calzado,5,150000,750000,RedesSociales
10854,2025-02-25,C0047,Gorra Negra,Accesorios,4,35000,140000,Web
10855,2025-02-15,C0159,Tenis Running,Calzado,2,200000,400000,Marketplace
10856,2025-03-08,C0446,Chaqueta Jeans,Ropa Unisex,4,220000,880000,Marketplace
10857,2025-05-22,C0696,Chaqueta Jeans,Ropa Unisex,3,220000,660000,RedesSociales
10858,2025-03-08,C0758,Chaqueta Jeans,Ropa Unisex,2,220000,440000,Marketplace
10859,2025-01-23,C0523,Vestido Rojo,Ropa Mujer,4,180000,720000,RedesSociales
10860,2025-04-04,C0666,Bolso de Cuero,Accesorios,2,175000,350000,Web
10861,2025-05-31,C0732,Sudadera Deportiva,Ropa Unisex,5,95000,475000,Web
10862,2025-06-04,C0155,Tenis Running,Calzado,3,200000,600000,Marketplace
10863,2025-02-23,C0339,Tenis Running,Calzado,2,200000,400000,Marketplace
10864,2025-05-18,C0953,Chaqueta Jeans,Ropa Unisex,1,220000,220000,Web
10865,2025-03-18,C0365,Bolso de Cuero,Accesorios,3,175000,525000,Web
10866,2025-01-16,C0795,Camiseta Blanca,Ropa Hombre,5,40000,200000,RedesSociales
10867,2025-02-10,C0699,Tenis Running,Calzado,5,200000,1000000,Marketplace
10868,2025-04-08,C0574,Jeans Azul,Ropa Mujer,4,120000,480000,Web
10869,2025-05-08,C0148,Zapatos Casual,Calzado,1,150000,150000,RedesSociales
10870,2025-03-02,C0899,Bolso de Cuero,Accesorios,2,175000,350000,Web
10871,2025-03-27,C0144,Chaqueta Jeans,Ropa Unisex,4,220000,880000,Web
10872,2025-04-28,C0103,Tenis Running,Calzado,5,200000,1000000,Web
10873,2025-04-10,C0812,Vestido Rojo,Ropa Mujer,2,180000,360000,RedesSociales
10874,2025-02-18,C0093,Camiseta Negra,Ropa Hombre,5,45000,225000,Marketplace
10875,2025-06-29,C0975,Camiseta Negra,Ropa Hombre,5,45000,225000,Web
10876,2025-01-02,C0286,Sudadera Deportiva,Ropa Unisex,1,95000,95000,Web
10877,2025-04-30,C0424,Tenis Running,Calzado,3,200000,600000,Marketplace
10878,2025-06-27,C0119,Gorra Negra,Accesorios,2,35000,70000,Marketplace
10879,2025-05-03,C0961,Camiseta Blanca,Ropa Hombre,1,40000,40000,RedesSociales
10880,2025-03-27,C0029,Vestido Rojo,Ropa Mujer,5,180000,900000,Marketplace
10881,2025-06-20,C0511,Jeans Azul,Ropa Mujer,5,120000,600000,Web
10882,2025-03-18,C0030,Bolso de Cuero,Accesorios,1,175000,175000,Marketplace
10883,2025-05-16,C0872,Jeans Azul,Ropa Mujer,2,120000,240000,Web
10884,2025-02-28,C0366,Tenis Running,Calzado,5,200000,1000000,RedesSociales
10885,2025-01-12,C0800,Zapatos Casual,Calzado,2,150000,300000,Web
10886,2025-01-04,C0138,Camiseta Negra,Ropa Hombre,1,45000,45000,Web
10887,2025-04-27,C0475,Tenis Running,Calzado,5,200000,1000000,Web
10888,2025-04-05,C0563,Bolso de Cuero,Accesorios,4,175000,700000,Web
10889,2025-05-05,C0392,Tenis Running,Calzado,4,200000,800000,Web
10890,2025-02-10,C0435,Gorra Negra,Accesorios,5,35000,175000,Web
10891,2025-05-03,C0804,Gorra Negra,Accesorios,3,35000,105000,Web
10892,2025-01-07,C0234,Camiseta Negra,Ropa Hombre,5,45000,225000,Web
10893,2025-03-10,C0055,Zapatos Casual,Calzado,5,150000,750000,RedesSociales
10894,2025-03-10,C0931,Bolso de Cuero,Accesorios,5,175000,875000,Marketplace
10895,2025-03-22,C0292,Chaqueta Jeans,Ropa Unisex,1,220000,220000,RedesSociales
10896,2025-01-30,C0752,Camiseta Blanca,Ropa Hombre,5,40000,200000,Web
10897,2025-03-14,C0312,Tenis Running,Calzado,5,200000,1000000,Web
10898,2025-01-06,C0548,Bolso de Cuero,Accesorios,1,175000,175000,Marketplace
10899,2025-03-30,C0089,Zapatos Casual,Calzado,5,150000,750000,Web
10900,2025-05-27,C0212,Chaqueta Jeans,Ropa Unisex,4,220000,880000,Web
10901,2025-03-07,C0957,Tenis Running,Calzado,4,200000,800000,RedesSociales
10902,2025-01-10,C0318,Sudadera Deportiva,Ropa Unisex,5,95000,475000,Marketplace
10903,2025-05-24,C0877,Vestido Rojo,Ropa Mujer,1,180000,180000,Web
10904,2025-02-06,C0757,Camiseta Negra,Ropa Hombre,5,45000,225000,Marketplace
10905,2025-03-18,C0465,Sudadera Deportiva,Ropa Unisex,5,95000,475000,Web
10906,2025-03-18,C0087,Tenis Running,Calzado,2,200000,400000,Marketplace
10907,2025-02-01,C0409,Jeans Azul,Ropa Mujer,3,120000,360000,Web
10908,2025-02-16,C0240,Zapatos Casual,Calzado,1,150000,150000,Web
10909,2025-04-20,C0832,Zapatos Casual,Calzado,3,150000,450000,Web
10910,2025-06-20,C0700,Bolso de Cuero,Accesorios,2,175000,350000,RedesSociales
10911,2025-04-30,C0057,Camiseta Negra,Ropa Hombre,3,45000,135000,Web
10912,2025-06-13,C0113,Chaqueta Jeans,Ropa Unisex,5,220000,1100000,Marketplace
10913,2025-06-03,C0735,Tenis Running,Calzado,4,200000,800000,Web
10914,2025-01-10,C0070,Jeans Azul,Ropa Mujer,1,120000,120000,Web
10915,2025-06-08,C0739,Chaqueta Jeans,Ropa Unisex,1,220000,220000,Web
10916,2025-04-07,C0768,Camiseta Negra,Ropa Hombre,5,45000,225000,Web
10917,2025-06-06,C0692,Bolso de Cuero,Accesorios,3,175000,525000,Marketplace
10918,2025-01-05,C0184,Vestido Rojo,Ropa Mujer,1,180000,180000,RedesSociales
10919,2025-03-18,C0703,Chaqueta Jeans,Ropa Unisex,2,220000,440000,Web
10920,2025-01-01,C0964,Jeans Azul,Ropa Mujer,2,120000,240000,Web
10921,2025-05-11,C0744,Camiseta Blanca,Ropa Hombre,3,40000,120000,RedesSociales
10922,2025-03-08,C0276,Zapatos Casual,Calzado,2,150000,300000,RedesSociales
10923,2025-06-12,C0233,Chaqueta Jeans,Ropa Unisex,4,220000,880000,Web
10924,2025-01-15,C0054,Gorra Negra,Accesorios,5,35000,175000,Web
10925,2025-04-03,C0257,Jeans Azul,Ropa Mujer,1,120000,120000,Web
10926,2025-01-30,C0090,Camiseta Blanca,Ropa Hombre,5,40000,200000,Web
10927,2025-04-13,C0738,Gorra Negra,Accesorios,3,35000,105000,Web
10928,2025-03-23,C0759,Sudadera Deportiva,Ropa Unisex,5,95000,475000,RedesSociales
10929,2025-03-16,C0906,Gorra Negra,Accesorios,1,35000,35000,Web
10930,2025-06-20,C0663,Sudadera Deportiva,Ropa Unisex,1,95000,95000,Web
10931,2025-03-01,C0435,Jeans Azul,Ropa Mujer,3,120000,360000,Marketplace
10932,2025-02-09,C0625,Bolso de Cuero,Accesorios,1,175000,175000,Web
10933,2025-06-06,C0408,Camiseta Negra,Ropa Hombre,2,45000,90000,Web
10934,2025-03-15,C0269,Jeans Azul,Ropa Mujer,5,120000,600000,RedesSociales
10935,2025-05-01,C0669,Camiseta Negra,Ropa Hombre,4,45000,180000,Marketplace
10936,2025-05-27,C0954,Zapatos Casual,Calzado,4,150000,600000,RedesSociales
10937,2025-01-03,C0366,Camiseta Blanca,Ropa Hombre,4,40000,160000,Web
10938,2025-02-05,C0859,Vestido Rojo,Ropa Mujer,3,180000,540000,Web
10939,2025-02-12,C0351,Vestido Rojo,Ropa Mujer,4,180000,720000,RedesSociales
10940,2025-05-23,C0299,Tenis Running,Calzado,5,200000,1000000,Web
10941,2025-06-18,C0906,Vestido Rojo,Ropa Mujer,1,180000,180000,Marketplace
10942,2025-04-25,C0159,Jeans Azul,Ropa Mujer,2,120000,240000,Web
10943,2025-04-19,C0487,Gorra Negra,Accesorios,4,35000,140000,Web
10944,2025-03-31,C0842,Jeans Azul,Ropa Mujer,4,120000,480000,Marketplace
10945,2025-06-13,C0984,Chaqueta Jeans,Ropa Unisex,4,220000,880000,Marketplace
10946,2025-03-25,C0737,Sudadera Deportiva,Ropa Unisex,2,95000,190000,RedesSociales
10947,2025-03-18,C0526,Zapatos Casual,Calzado,5,150000,750000,Web
10948,2025-06-10,C0355,Chaqueta Jeans,Ropa Unisex,4,220000,880000,Marketplace
10949,2025-01-05,C0621,Zapatos Casual,Calzado,1,150000,150000,Web
10950,2025-03-19,C0930,Vestido Rojo,Ropa Mujer,3,180000,540000,Marketplace
10951,2025-04-01,C0401,Chaqueta Jeans,Ropa Unisex,2,220000,440000,Web
10952,2025-03-28,C0405,Sudadera Deportiva,Ropa Unisex,5,95000,475000,Web
10953,2025-01-14,C0096,Bolso de Cuero,Accesorios,1,175000,175000,Web
10954,2025-04-14,C0707,Sudadera Deportiva,Ropa Unisex,2,95000,190000,Web
10955,2025-03-24,C0570,Gorra Negra,Accesorios,2,35000,70000,Marketplace
10956,2025-06-24,C0975,Camiseta Negra,Ropa Hombre,3,45000,135000,Web
10957,2025-02-23,C0392,Zapatos Casual,Calzado,3,150000,450000,Marketplace
10958,2025-05-12,C0352,Jeans Azul,Ropa Mujer,5,120000,600000,Web
10959,2025-04-05,C0806,Sudadera Deportiva,Ropa Unisex,4,95000,380000,Web
10960,2025-01-09,C0666,Camiseta Blanca,Ropa Hombre,3,40000,120000,Web
10961,2025-02-22,C0576,Zapatos Casual,Calzado,5,150000,750000,RedesSociales
10962,2025-03-18,C0670,Camiseta Negra,Ropa Hombre,2,45000,90000,RedesSociales
10963,2025-03-01,C0777,Camiseta Blanca,Ropa Hombre,4,40000,160000,Web
10964,2025-02-15,C0633,Bolso de Cuero,Accesorios,1,175000,175000,Web
10965,2025-02-23,C0288,Bolso de Cuero,Accesorios,2,175000,350000,Web
10966,2025-03-15,C0523,Zapatos Casual,Calzado,5,150000,750000,Marketplace
10967,2025-04-22,C0726,Camiseta Blanca,Ropa Hombre,1,40000,40000,Marketplace
10968,2025-04-05,C0162,Chaqueta Jeans,Ropa Unisex,2,220000,440000,Web
10969,2025-06-14,C0617,Vestido Rojo,Ropa Mujer,3,180000,540000,Web
10970,2025-01-23,C0914,Camiseta Blanca,Ropa Hombre,5,40000,200000,RedesSociales
10971,2025-01-27,C0659,Camiseta Blanca,Ropa Hombre,1,40000,40000,Web
10972,2025-03-11,C0182,Gorra Negra,Accesorios,3,35000,105000,Marketplace
10973,2025-04-19,C0850,Tenis Running,Calzado,1,200000,200000,Web
10974,2025-03-18,C0549,Chaqueta Jeans,Ropa Unisex,4,220000,880000,Marketplace
10975,2025-06-28,C0082,Tenis Running,Calzado,4,200000,800000,Web
10976,2025-02-19,C0524,Camiseta Blanca,Ropa Hombre,5,40000,200000,Marketplace
10977,2025-05-04,C0004,Camiseta Blanca,Ropa Hombre,1,40000,40000,Marketplace
10978,2025-01-19,C0495,Jeans Azul,Ropa Mujer,4,120000,480000,Web
10979,2025-01-01,C0555,Gorra Negra,Accesorios,2,35000,70000,Web
10980,2025-02-09,C0923,Tenis Running,Calzado,2,200000,400000,Web
10981,2025-06-09,C0051,Tenis Running,Calzado,4,200000,800000,RedesSociales
10982,2025-01-22,C0261,Jeans Azul,Ropa Mujer,4,120000,480000,RedesSociales
10983,2025-04-22,C0134,Camiseta Negra,Ropa Hombre,5,45000,225000,Marketplace
10984,2025-02-09,C0973,Zapatos Casual,Calzado,5,150000,750000,Web
10985,2025-02-07,C0599,Vestido Rojo,Ropa Mujer,2,180000,360000,Web
10986,2025-02-17,C0362,Jeans Azul,Ropa Mujer,3,120000,360000,RedesSociales
10987,2025-03-16,C0568,Chaqueta Jeans,Ropa Unisex,1,220000,220000,RedesSociales
10988,2025-06-28,C0217,Sudadera Deportiva,Ropa Unisex,3,95000,285000,Web
10989,2025-04-17,C0878,Camiseta Negra,Ropa Hombre,5,45000,225000,Marketplace
10990,2025-01-08,C0068,Bolso de Cuero,Accesorios,3,175000,525000,Marketplace
10991,2025-03-27,C0864,Sudadera Deportiva,Ropa Unisex,5,95000,475000,Web
10992,2025-03-09,C0556,Jeans Azul,Ropa Mujer,3,120000,360000,Web
10993,2025-03-16,C0143,Camiseta Negra,Ropa Hombre,2,45000,90000,Marketplace
10994,2025-05-17,C0346,Bolso de Cuero,Accesorios,5,175000,875000,Web
10995,2025-03-31,C0554,Camiseta Blanca,Ropa Hombre,2,40000,80000,Web
10996,2025-05-10,C0651,Gorra Negra,Accesorios,3,35000,105000,Web
10997,2025-03-21,C0585,Sudadera Deportiva,Ropa Unisex,4,95000,380000,RedesSociales
10998,2025-04-05,C0779,Sudadera Deportiva,Ropa Unisex,4,95000,380000,Marketplace
10999,2025-03-11,C0194,Jeans Azul,Ropa Mujer,1,120000,120000,Marketplace
11000,2025-03-31,C0667,Sudadera Deportiva,Ropa Unisex,4,95000,380000,Marketplace
11001,2025-02-28,C0246,Camiseta Blanca,Ropa Hombre,1,40000,40000,RedesSociales
11002,2025-05-27,C0314,Tenis Running,Calzado,3,200000,600000,Web
11003,2025-01-28,C0730,Camiseta Negra,Ropa Hombre,1,45000,45000,Web
11004,2025-03-13,C0968,Sudadera Deportiva,Ropa Unisex,1,95000,95000,Web
11005,2025-01-14,C0384,Camiseta Negra,Ropa Hombre,1,45000,45000,RedesSociales
11006,2025-01-24,C0765,Bolso de Cuero,Accesorios,2,175000,350000,Web
11007,2025-04-22,C0789,Bolso de Cuero,Accesorios,1,175000,175000,Marketplace
11008,2025-02-13,C0277,Sudadera Deportiva,Ropa Unisex,5,95000,475000,Web
11009,2025-02-25,C0072,Sudadera Deportiva,Ropa Unisex,3,95000,285000,Web
11010,2025-04-30,C0129,Bolso de Cuero,Accesorios,2,175000,350000,Web
11011,2025-06-28,C0358,Chaqueta Jeans,Ropa Unisex,5,220000,1100000,Web
11012,2025-02-01,C0698,Bolso de Cuero,Accesorios,3,175000,525000,Web
11013,2025-06-27,C0525,Chaqueta Jeans,Ropa Unisex,2,220000,440000,Marketplace
11014,2025-06-18,C0841,Vestido Rojo,Ropa Mujer,3,180000,540000,Marketplace
11015,2025-01-25,C0220,Camiseta Blanca,Ropa Hombre,4,40000,160000,RedesSociales
11016,2025-04-26,C0006,Camiseta Blanca,Ropa Hombre,3,40000,120000,Web
11017,2025-03-07,C0751,Camiseta Negra,Ropa Hombre,4,45000,180000,Marketplace
11018,2025-02-11,C0983,Gorra Negra,Accesorios,4,35000,140000,RedesSociales
11019,2025-06-13,C0624,Jeans Azul,Ropa Mujer,3,120000,360000,Web
11020,2025-03-17,C0228,Camiseta Negra,Ropa Hombre,4,45000,180000,Marketplace
11021,2025-05-17,C0954,Sudadera Deportiva,Ropa Unisex,2,95000,190000,Marketplace
11022,2025-06-13,C0017,Zapatos Casual,Calzado,4,150000,600000,Web
11023,2025-02-07,C0585,Bolso de Cuero,Accesorios,1,175000,175000,Web
11024,2025-06-10,C0012,Zapatos Casual,Calzado,2,150000,300000,Web
11025,2025-06-19,C0598,Vestido Rojo,Ropa Mujer,2,180000,360000,Marketplace
11026,2025-03-02,C0499,Vestido Rojo,Ropa Mujer,2,180000,360000,Web
11027,2025-06-23,C0692,Tenis Running,Calzado,1,200000,200000,Web
11028,2025-03-30,C0634,Vestido Rojo,Ropa Mujer,1,180000,180000,Marketplace
11029,2025-01-18,C0716,Camiseta Negra,Ropa Hombre,1,45000,45000,Web
11030,2025-03-11,C0502,Bolso de Cuero,Accesorios,1,175000,175000,Web
11031,2025-03-23,C0070,Jeans Azul,Ropa Mujer,1,120000,120000,Web
11032,2025-04-26,C0108,Camiseta Negra,Ropa Hombre,5,45000,225000,RedesSociales
11033,2025-03-21,C0201,Bolso de Cuero,Accesorios,5,175000,875000,Web
11034,2025-01-15,C0052,Gorra Negra,Accesorios,1,35000,35000,Web
11035,2025-06-25,C0549,Gorra Negra,Accesorios,2,35000,70000,Web
11036,2025-01-13,C0629,Chaqueta Jeans,Ropa Unisex,4,220000,880000,Web
11037,2025-04-29,C0259,Bolso de Cuero,Accesorios,4,175000,700000,Marketplace
11038,2025-02-12,C0482,Jeans Azul,Ropa Mujer,5,120000,600000,RedesSociales
11039,2025-02-26,C0264,Sudadera Deportiva,Ropa Unisex,1,95000,95000,Marketplace
11040,2025-01-17,C0906,Zapatos Casual,Calzado,3,150000,450000,Web
11041,2025-06-27,C0303,Chaqueta Jeans,Ropa Unisex,4,220000,880000,Web
11042,2025-02-01,C0937,Tenis Running,Calzado,4,200000,800000,Web
11043,2025-05-30,C0576,Gorra Negra,Accesorios,2,35000,70000,Web
11044,2025-02-24,C0554,Sudadera Deportiva,Ropa Unisex,4,95000,380000,Marketplace
11045,2025-01-13,C0555,Sudadera Deportiva,Ropa Unisex,5,95000,475000,Web
11046,2025-02-16,C0125,Zapatos Casual,Calzado,1,150000,150000,Web
11047,2025-03-28,C0905,Tenis Running,Calzado,1,200000,200000,Web
11048,2025-03-03,C0270,Camiseta Blanca,Ropa Hombre,4,40000,160000,Web
11049,2025-01-29,C0997,Zapatos Casual,Calzado,3,150000,450000,Marketplace
11050,2025-01-22,C0859,Bolso de Cuero,Accesorios,5,175000,875000,Web
11051,2025-03-06,C0745,Camiseta Negra,Ropa Hombre,4,45000,180000,Marketplace
11052,2025-01-29,C0480,Camiseta Negra,Ropa Hombre,5,45000,225000,Marketplace
11053,2025-02-17,C0132,Zapatos Casual,Calzado,3,150000,450000,Web
11054,2025-01-05,C0002,Chaqueta Jeans,Ropa Unisex,5,220000,1100000,RedesSociales
11055,2025-06-12,C0115,Camiseta Negra,Ropa Hombre,5,45000,225000,Web
11056,2025-04-11,C0481,Camiseta Negra,Ropa Hombre,5,45000,225000,Web
11057,2025-03-12,C0981,Camiseta Blanca,Ropa Hombre,1,40000,40000,RedesSociales
11058,2025-06-23,C0001,Gorra Negra,Accesorios,3,35000,105000,Web
11059,2025-06-12,C0331,Bolso de Cuero,Accesorios,1,175000,175000,Web
11060,2025-06-22,C0577,Jeans Azul,Ropa Mujer,2,120000,240000,RedesSociales
11061,2025-05-21,C0942,Bolso de Cuero,Accesorios,4,175000,700000,Marketplace
11062,2025-05-18,C0955,Sudadera Deportiva,Ropa Unisex,1,95000,95000,Web
11063,2025-03-07,C0971,Gorra Negra,Accesorios,5,35000,175000,Marketplace
11064,2025-03-13,C0637,Sudadera Deportiva,Ropa Unisex,2,95000,190000,RedesSociales
11065,2025-01-25,C0768,Zapatos Casual,Calzado,3,150000,450000,Web
11066,2025-06-21,C0391,Gorra Negra,Accesorios,3,35000,105000,Marketplace
11067,2025-03-01,C0834,Tenis Running,Calzado,1,200000,200000,RedesSociales
11068,2025-06-24,C0143,Jeans Azul,Ropa Mujer,5,120000,600000,RedesSociales
11069,2025-02-09,C0328,Tenis Running,Calzado,5,200000,1000000,Marketplace
11070,2025-01-07,C0758,Sudadera Deportiva,Ropa Unisex,3,95000,285000,Web
11071,2025-06-23,C0628,Sudadera Deportiva,Ropa Unisex,5,95000,475000,Marketplace
11072,2025-05-31,C0377,Jeans Azul,Ropa Mujer,4,120000,480000,Web
11073,2025-02-15,C0815,Sudadera Deportiva,Ropa Unisex,1,95000,95000,Marketplace
11074,2025-03-27,C0090,Tenis Running,Calzado,1,200000,200000,Web
11075,2025-05-21,C0808,Zapatos Casual,Calzado,5,150000,750000,Marketplace
11076,2025-01-21,C0042,Gorra Negra,Accesorios,3,35000,105000,Web
11077,2025-01-01,C0947,Gorra Negra,Accesorios,4,35000,140000,RedesSociales
11078,2025-05-03,C0035,Zapatos Casual,Calzado,4,150000,600000,Web
11079,2025-05-27,C0494,Jeans Azul,Ropa Mujer,4,120000,480000,Web
11080,2025-05-05,C0553,Gorra Negra,Accesorios,2,35000,70000,Marketplace
11081,2025-02-02,C0853,Jeans Azul,Ropa Mujer,5,120000,600000,Web
11082,2025-01-04,C0124,Chaqueta Jeans,Ropa Unisex,4,220000,880000,Web
11083,2025-01-03,C0057,Chaqueta Jeans,Ropa Unisex,5,220000,1100000,RedesSociales
11084,2025-04-01,C0806,Bolso de Cuero,Accesorios,3,175000,525000,Marketplace
11085,2025-02-21,C0456,Bolso de Cuero,Accesorios,3,175000,525000,Marketplace
11086,2025-01-28,C0235,Gorra Negra,Accesorios,3,35000,105000,Web
11087,2025-03-11,C0608,Chaqueta Jeans,Ropa Unisex,2,220000,440000,Marketplace
11088,2025-02-26,C0392,Chaqueta Jeans,Ropa Unisex,3,220000,660000,Web
11089,2025-04-18,C0492,Sudadera Deportiva,Ropa Unisex,5,95000,475000,Web
11090,2025-05-24,C0970,Tenis Running,Calzado,1,200000,200000,RedesSociales
11091,2025-01-24,C0831,Sudadera Deportiva,Ropa Unisex,1,95000,95000,Marketplace
11092,2025-06-18,C0343,Sudadera Deportiva,Ropa Unisex,5,95000,475000,RedesSociales
11093,2025-03-18,C0644,Bolso de Cuero,Accesorios,1,175000,175000,Marketplace
11094,2025-06-24,C0176,Camiseta Negra,Ropa Hombre,4,45000,180000,Marketplace
11095,2025-03-17,C0052,Vestido Rojo,Ropa Mujer,1,180000,180000,Marketplace
11096,2025-03-10,C0550,Gorra Negra,Accesorios,2,35000,70000,Web
11097,2025-04-11,C0478,Gorra Negra,Accesorios,3,35000,105000,Web
11098,2025-06-08,C0489,Camiseta Blanca,Ropa Hombre,1,40000,40000,Web
11099,2025-04-02,C0855,Bolso de Cuero,Accesorios,1,175000,175000,Web
11100,2025-04-02,C0005,Jeans Azul,Ropa Mujer,2,120000,240000,RedesSociales
11101,2025-01-30,C0725,Gorra Negra,Accesorios,2,35000,70000,Web
11102,2025-01-18,C0632,Camiseta Blanca,Ropa Hombre,1,40000,40000,Marketplace
11103,2025-02-13,C0838,Tenis Running,Calzado,4,200000,800000,Marketplace
11104,2025-06-04,C0881,Vestido Rojo,Ropa Mujer,1,180000,180000,Marketplace
11105,2025-04-09,C0209,Camiseta Blanca,Ropa Hombre,4,40000,160000,Marketplace
11106,2025-06-03,C0217,Vestido Rojo,Ropa Mujer,3,180000,540000,Web
11107,2025-05-01,C0536,Zapatos Casual,Calzado,5,150000,750000,RedesSociales
11108,2025-04-25,C0342,Zapatos Casual,Calzado,3,150000,450000,RedesSociales
11109,2025-03-01,C0717,Camiseta Negra,Ropa Hombre,1,45000,45000,Marketplace
11110,2025-05-26,C0401,Camiseta Negra,Ropa Hombre,1,45000,45000,RedesSociales
11111,2025-02-25,C0462,Jeans Azul,Ropa Mujer,4,120000,480000,Web
11112,2025-01-31,C0738,Camiseta Blanca,Ropa Hombre,2,40000,80000,Web
11113,2025-04-11,C0730,Jeans Azul,Ropa Mujer,4,120000,480000,Marketplace
11114,2025-02-28,C0211,Vestido Rojo,Ropa Mujer,2,180000,360000,RedesSociales
11115,2025-05-04,C0026,Zapatos Casual,Calzado,2,150000,300000,Web
11116,2025-05-10,C0252,Camiseta Blanca,Ropa Hombre,2,40000,80000,Marketplace
11117,2025-04-07,C0003,Zapatos Casual,Calzado,2,150000,300000,Web
11118,2025-06-16,C0002,Chaqueta Jeans,Ropa Unisex,1,220000,220000,RedesSociales
11119,2025-04-17,C0604,Tenis Running,Calzado,5,200000,1000000,Marketplace
11120,2025-01-18,C0002,Tenis Running,Calzado,5,200000,1000000,Web
11121,2025-05-25,C0150,Chaqueta Jeans,Ropa Unisex,3,220000,660000,RedesSociales
11122,2025-06-16,C0583,Gorra Negra,Accesorios,3,35000,105000,Web
11123,2025-03-12,C0004,Tenis Running,Calzado,3,200000,600000,Web
11124,2025-04-16,C0497,Bolso de Cuero,Accesorios,4,175000,700000,Web
11125,2025-02-23,C0550,Zapatos Casual,Calzado,3,150000,450000,Web
11126,2025-04-04,C0871,Sudadera Deportiva,Ropa Unisex,3,95000,285000,Web
11127,2025-03-17,C0468,Zapatos Casual,Calzado,3,150000,450000,Web
11128,2025-02-04,C0070,Zapatos Casual,Calzado,1,150000,150000,RedesSociales
11129,2025-01-11,C0201,Jeans Azul,Ropa Mujer,3,120000,360000,Web
11130,2025-03-02,C0308,Sudadera Deportiva,Ropa Unisex,5,95000,475000,Web
11131,2025-02-13,C0252,Sudadera Deportiva,Ropa Unisex,1,95000,95000,Marketplace
11132,2025-05-01,C0287,Bolso de Cuero,Accesorios,2,175000,350000,Marketplace
11133,2025-03-09,C0922,Camiseta Negra,Ropa Hombre,4,45000,180000,RedesSociales
11134,2025-01-25,C0292,Zapatos Casual,Calzado,1,150000,150000,Marketplace
